,STATUS,MNET_ID,ELEVATION,NAME,STID,ELEV_DEM,LONGITUDE,STATE,RESTRICTED,QC_FLAGGED,LATITUDE,TIMEZONE,ID,PERIOD_OF_RECORD.start,PERIOD_OF_RECORD.end,SENSOR_VARIABLES.air_temp.air_temp_value_1.period_of_record.start,SENSOR_VARIABLES.air_temp.air_temp_value_1.period_of_record.end,SENSOR_VARIABLES.dew_point_temperature.dew_point_temperature_value_1d.derived_from,SENSOR_VARIABLES.relative_humidity.relative_humidity_value_1.period_of_record.start,SENSOR_VARIABLES.relative_humidity.relative_humidity_value_1.period_of_record.end,SENSOR_VARIABLES.sea_level_pressure.sea_level_pressure_value_1.period_of_record.start,SENSOR_VARIABLES.sea_level_pressure.sea_level_pressure_value_1.period_of_record.end,SENSOR_VARIABLES.sea_level_pressure.sea_level_pressure_value_1d.derived_from,UNITS.position,UNITS.elevation,OBSERVATIONS.dew_point_temperature_value_1d.date_time,OBSERVATIONS.dew_point_temperature_value_1d.value,OBSERVATIONS.sea_level_pressure_value_1d.date_time,OBSERVATIONS.sea_level_pressure_value_1d.value,OBSERVATIONS.air_temp_value_1.date_time,OBSERVATIONS.air_temp_value_1.value,OBSERVATIONS.sea_level_pressure_value_1.date_time,OBSERVATIONS.sea_level_pressure_value_1.value,OBSERVATIONS.relative_humidity_value_1.date_time,OBSERVATIONS.relative_humidity_value_1.value,SENSOR_VARIABLES.dew_point_temperature.dew_point_temperature_value_1.period_of_record.start,SENSOR_VARIABLES.dew_point_temperature.dew_point_temperature_value_1.period_of_record.end,OBSERVATIONS.dew_point_temperature_value_1.date_time,OBSERVATIONS.dew_point_temperature_value_1.value,SENSOR_VARIABLES.precip_accum.precip_accum_value_1.period_of_record.start,SENSOR_VARIABLES.precip_accum.precip_accum_value_1.period_of_record.end,OBSERVATIONS.precip_accum_value_1.date_time,OBSERVATIONS.precip_accum_value_1.value,SENSOR_VARIABLES.soil_temp.soil_temp_value_4.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_4.period_of_record.end,SENSOR_VARIABLES.soil_temp.soil_temp_value_1.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_1.period_of_record.end,SENSOR_VARIABLES.soil_temp.soil_temp_value_2.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_2.period_of_record.end,OBSERVATIONS.soil_temp_value_4.date_time,OBSERVATIONS.soil_temp_value_4.value,OBSERVATIONS.soil_temp_value_1.date_time,OBSERVATIONS.soil_temp_value_1.value,OBSERVATIONS.soil_temp_value_2.date_time,OBSERVATIONS.soil_temp_value_2.value,SENSOR_VARIABLES.soil_temp.soil_temp_value_3.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_3.period_of_record.end,OBSERVATIONS.soil_temp_value_3.date_time,OBSERVATIONS.soil_temp_value_3.value,SENSOR_VARIABLES.air_temp.air_temp_value_2.period_of_record.start,SENSOR_VARIABLES.air_temp.air_temp_value_2.period_of_record.end,OBSERVATIONS.air_temp_value_2.date_time,OBSERVATIONS.air_temp_value_2.value,SENSOR_VARIABLES.soil_temp.soil_temp_value_10.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_10.period_of_record.end,SENSOR_VARIABLES.soil_temp.soil_temp_value_8.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_8.period_of_record.end,SENSOR_VARIABLES.soil_temp.soil_temp_value_9.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_9.period_of_record.end,SENSOR_VARIABLES.soil_temp.soil_temp_value_5.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_5.period_of_record.end,SENSOR_VARIABLES.soil_temp.soil_temp_value_6.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_6.period_of_record.end,SENSOR_VARIABLES.soil_temp.soil_temp_value_7.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_7.period_of_record.end,OBSERVATIONS.soil_temp_value_7.date_time,OBSERVATIONS.soil_temp_value_7.value,OBSERVATIONS.soil_temp_value_10.date_time,OBSERVATIONS.soil_temp_value_10.value,OBSERVATIONS.soil_temp_value_8.date_time,OBSERVATIONS.soil_temp_value_8.value,OBSERVATIONS.soil_temp_value_9.date_time,OBSERVATIONS.soil_temp_value_9.value,OBSERVATIONS.soil_temp_value_5.date_time,OBSERVATIONS.soil_temp_value_5.value,OBSERVATIONS.soil_temp_value_6.date_time,OBSERVATIONS.soil_temp_value_6.value
6150,ACTIVE,229,976,Cooley Ranch,158PG,,-123.11554,CA,False,False,38.79050,America/Los_Angeles,163969,2021-04-30T21:15:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,13.67,,,2023-08-01T00:10:00Z,32.06,,,2023-08-01T00:10:00Z,32.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6151,ACTIVE,128,688,MONTEVINA,MVNC1,,-121.99194,CA,False,False,37.19944,America/Los_Angeles,163970,2021-04-30T21:29:00Z,2023-07-31T23:15:00Z,,,,,,,,,ft,ft,,,,,,,,,,,,,,,,,2023-07-31T23:15:00Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6152,ACTIVE,229,241,Coastal Stage Road,079PG,,-122.35644,CA,False,False,37.30415,America/Los_Angeles,163973,2021-05-02T03:14:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,12.58,,,2023-08-01T00:10:00Z,14.92,,,2023-08-01T00:10:00Z,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6153,ACTIVE,229,1882,Gulch Road,PG870,,-119.73755,CA,False,False,37.22807,America/Los_Angeles,163975,2021-06-09T15:45:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,2.63,,,2023-08-01T00:10:00Z,34.89,,,2023-08-01T00:10:00Z,13.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6154,ACTIVE,229,2042,San Antonio Valley Road East - Santa Clara,121PG,,-121.47811,CA,False,False,37.36538,America/Los_Angeles,163976,2021-05-03T21:15:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,6.8,,,2023-08-01T00:10:00Z,31.11,,,2023-08-01T00:10:00Z,21.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6155,ACTIVE,65,157,FW9784 Westchester,F9784,,-118.39300,CA,False,False,33.96100,America/Los_Angeles,163978,2021-05-04T13:06:00Z,2023-07-31T17:52:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:08:00Z,20.35,2023-08-01T00:08:00Z,1011.66,2023-08-01T00:08:00Z,24.44,,,2023-08-01T00:08:00Z,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6156,ACTIVE,85,5554,FW9926 Palomar Mountain Observatory,F9926,,-116.86182,CA,False,False,33.35722,America/Los_Angeles,163986,2021-05-04T13:06:00Z,2023-07-31T17:46:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:01:00Z,15.84,2023-08-01T00:01:00Z,1011.98,2023-08-01T00:01:00Z,21.11,,,2023-08-01T00:01:00Z,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6157,ACTIVE,229,480,Black Butte Lake,PG855,,-122.34102,CA,False,False,39.80357,America/Los_Angeles,163998,2021-05-05T22:07:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,8.45,,,2023-08-01T00:10:00Z,33.78,,,2023-08-01T00:10:00Z,20.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6158,ACTIVE,229,877,Castle Rock,081PG,,-122.59419,CA,False,False,38.42412,America/Los_Angeles,163999,2021-05-05T00:15:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,12.35,,,2023-08-01T00:10:00Z,27.06,,,2023-08-01T00:10:00Z,40.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6159,ACTIVE,65,154,FW8166 San Diego,F8166,,-117.21100,CA,False,False,32.94100,America/Los_Angeles,164012,2021-05-05T00:09:00Z,2023-07-31T17:55:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:10:00Z,20.96,2023-08-01T00:10:00Z,1011.66,2023-08-01T00:10:00Z,24.44,,,2023-08-01T00:10:00Z,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6160,ACTIVE,65,101,DW3153 Mill Valley,D3153,,-122.51967,CA,False,False,37.90317,America/Los_Angeles,164018,2021-05-05T00:14:00Z,2023-07-31T23:38:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:08:00Z,13.48,2023-08-01T00:08:00Z,1014.17,2023-08-01T00:08:00Z,18.89,,,2023-08-01T00:08:00Z,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6161,ACTIVE,65,9,EW6811 Imperial Beach,E6811,,-117.13250,CA,False,False,32.57017,America/Los_Angeles,164047,2021-05-05T19:10:00Z,2023-07-31T23:45:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:00:00Z,19.21,2023-08-01T00:00:00Z,1013.2,2023-08-01T00:00:00Z,21.67,,,2023-08-01T00:00:00Z,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162,ACTIVE,65,213,CW8935 Medina,C8935,,-122.08783,CA,False,False,37.35717,America/Los_Angeles,164193,2021-05-06T21:05:00Z,2023-07-31T17:57:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:08:00Z,16.42,2023-08-01T00:08:00Z,1010.22,2023-08-01T00:08:00Z,25.0,,,2023-08-01T00:08:00Z,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163,ACTIVE,65,449,FW5365 Emerald Hills,F5365,,-122.26967,CA,False,False,37.47133,America/Los_Angeles,164202,2021-05-06T21:05:00Z,2023-07-31T23:46:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:01:00Z,11.45,2023-08-01T00:01:00Z,1013.21,2023-08-01T00:01:00Z,26.11,,,2023-08-01T00:01:00Z,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6164,ACTIVE,65,141,FW6709 Manhattan Beach,F6709,,-118.41167,CA,False,False,33.89083,America/Los_Angeles,164210,2021-05-06T21:05:00Z,2023-07-31T17:45:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:00:00Z,21.23,2023-08-01T00:00:00Z,1012.72,2023-08-01T00:00:00Z,22.78,,,2023-08-01T00:00:00Z,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6165,ACTIVE,65,1925,EW5897 San Carlos,E5897,,-103.25400,CA,False,False,50.79917,America/Regina,164217,2021-05-06T21:05:00Z,2023-07-31T23:43:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-07-31T23:58:00Z,18.06,2023-07-31T23:58:00Z,1004.31,2023-07-31T23:58:00Z,28.89,,,2023-07-31T23:58:00Z,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6166,ACTIVE,229,1314,New Long Valley Road,154PG,,-122.67936,CA,False,False,39.08668,America/Los_Angeles,164224,2021-05-07T03:14:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,9.41,,,2023-08-01T00:10:00Z,33.17,,,2023-08-01T00:10:00Z,23.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6167,INACTIVE,65,2516,FW6967 Lancaster,F6967,,-118.21833,CA,False,True,34.64383,America/Los_Angeles,164237,2021-05-07T19:07:00Z,2023-05-26T23:12:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-05-26T23:12:00Z,9.84,,,2023-05-26T23:12:00Z,19.44,,,2023-05-26T23:12:00Z,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6168,ACTIVE,65,98,FW7008 Torrance,F7008,,-118.32983,CA,False,False,33.82017,America/Los_Angeles,164238,2021-05-07T19:07:00Z,2023-07-31T17:58:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:10:00Z,21.41,2023-08-01T00:10:00Z,1012.42,2023-08-01T00:10:00Z,23.33,,,2023-08-01T00:10:00Z,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6169,ACTIVE,65,78,FW7364 Acampo,F7364,,-121.20933,CA,False,False,38.17433,America/Los_Angeles,164240,2021-05-07T19:07:00Z,2023-07-31T17:59:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:08:00Z,14.93,2023-08-01T00:08:00Z,1009.65,2023-08-01T00:08:00Z,32.78,,,2023-08-01T00:08:00Z,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6170,ACTIVE,65,167,FW7177 Santa Rosa,F7177,,-122.74583,CA,False,False,38.50267,America/Los_Angeles,164268,2021-05-07T19:07:00Z,2023-07-31T23:46:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:01:00Z,13.95,2023-08-01T00:01:00Z,1012.92,2023-08-01T00:01:00Z,28.89,,,2023-08-01T00:01:00Z,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6171,ACTIVE,229,2648,Railroad Flat Road North,133PG,,-120.51951,CA,False,False,38.32591,America/Los_Angeles,164277,2021-05-08T21:14:00Z,2023-07-31T23:40:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,4.58,,,2023-08-01T00:10:00Z,30.06,,,2023-08-01T00:10:00Z,19.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6172,ACTIVE,229,1069,San Antonio Road - Monterey,149PG,,-120.98039,CA,False,False,35.82345,America/Los_Angeles,164278,2021-05-08T21:14:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,2.25,,,2023-08-01T00:10:00Z,34.56,,,2023-08-01T00:10:00Z,12.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6173,ACTIVE,65,314,EW7217 Nipomo,E7217,,-120.54033,CA,False,False,35.03233,America/Los_Angeles,164279,2021-05-10T07:06:00Z,2023-07-31T23:45:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-07-31T23:55:00Z,14.06,2023-07-31T23:55:00Z,1040.65,2023-07-31T23:55:00Z,22.22,,,2023-07-31T23:55:00Z,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6174,ACTIVE,229,2797,Tassajara Road,145PG,,-121.57495,CA,False,False,36.36720,America/Los_Angeles,164293,2021-05-10T21:15:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,1.27,,,2023-08-01T00:10:00Z,24.91,,,2023-08-01T00:10:00Z,21.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6175,ACTIVE,229,342,Road 78,141PG,,-122.16022,CA,False,False,38.73939,America/Los_Angeles,164294,2021-05-11T00:14:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,14.08,,,2023-08-01T00:10:00Z,33.89,,,2023-08-01T00:10:00Z,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6176,ACTIVE,229,921,Aluffo Road,155PG,,-120.95749,CA,False,False,35.71287,America/Los_Angeles,164295,2021-05-12T16:26:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,3.11,,,2023-08-01T00:10:00Z,33.72,,,2023-08-01T00:10:00Z,14.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6177,ACTIVE,229,1513,Whitehall Lane,PG802,,-122.48046,CA,False,False,38.46528,America/Los_Angeles,164298,2021-05-11T21:15:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,10.69,,,2023-08-01T00:10:00Z,29.0,,,2023-08-01T00:10:00Z,32.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6178,ACTIVE,229,1928,Holst Road,084PG,,-122.59797,CA,False,False,38.49556,America/Los_Angeles,164299,2021-05-12T00:14:00Z,2023-07-31T22:20:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-07-31T23:50:00Z,11.66,,,2023-07-31T23:50:00Z,27.33,,,2023-07-31T23:50:00Z,37.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6179,ACTIVE,65,1056,FW7664 Ontario,F7664,,-117.62200,CA,False,False,34.07750,America/Los_Angeles,164423,2021-05-13T20:05:00Z,2023-07-31T17:58:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:10:00Z,20.2,2023-08-01T00:10:00Z,1010.94,2023-08-01T00:10:00Z,33.33,,,2023-08-01T00:10:00Z,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6180,ACTIVE,65,357,FW7485 San Diego,F7485,,-117.10300,CA,False,False,32.74750,America/Los_Angeles,164428,2021-05-13T20:05:00Z,2023-07-31T17:55:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:10:00Z,19.49,2023-08-01T00:10:00Z,1016.07,2023-08-01T00:10:00Z,26.11,,,2023-08-01T00:10:00Z,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6181,ACTIVE,65,334,FW7523 San Francisco,F7523,,-122.48567,CA,False,False,37.75250,America/Los_Angeles,164430,2021-05-13T20:05:00Z,2023-07-31T17:55:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:10:00Z,13.74,2023-08-01T00:10:00Z,1015.47,2023-08-01T00:10:00Z,16.67,,,2023-08-01T00:10:00Z,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6182,ACTIVE,65,830,FW7638 Santa Barabra,F7638,,-119.70167,CA,False,False,34.45133,America/Los_Angeles,164432,2021-05-13T20:05:00Z,2023-07-31T17:45:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:00:00Z,20.36,2023-08-01T00:00:00Z,1012.02,2023-08-01T00:00:00Z,28.33,,,2023-08-01T00:00:00Z,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6183,ACTIVE,65,1988,FW9244 Moreno Valley,F9244,,-117.26683,CA,False,False,33.99067,America/Los_Angeles,164466,2021-05-13T20:05:00Z,2023-07-31T17:45:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:00:00Z,17.48,2023-08-01T00:00:00Z,1010.98,2023-08-01T00:00:00Z,30.0,,,2023-08-01T00:00:00Z,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6184,ACTIVE,65,226,FW7514 Concord,F7514,,-121.99733,CA,False,False,37.95550,America/Los_Angeles,164476,2021-05-13T20:05:00Z,2023-07-31T17:55:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:10:00Z,12.99,2023-08-01T00:10:00Z,1012.75,2023-08-01T00:10:00Z,31.11,,,2023-08-01T00:10:00Z,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6185,ACTIVE,65,144,FW8272 Oceanside,F8272,,-117.27050,CA,False,False,33.23883,America/Los_Angeles,164492,2021-05-13T20:05:00Z,2023-07-31T23:36:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:07:00Z,20.35,2023-08-01T00:07:00Z,1012.0,2023-08-01T00:07:00Z,25.56,,,2023-08-01T00:07:00Z,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6186,ACTIVE,65,26,FW8273 La Jolla,F8273,,-117.25483,CA,False,False,32.85617,America/Los_Angeles,164493,2021-05-13T20:05:00Z,2023-07-31T23:46:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:01:00Z,20.82,2023-08-01T00:01:00Z,1012.5,2023-08-01T00:01:00Z,23.89,,,2023-08-01T00:01:00Z,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6187,ACTIVE,65,65,FW8683 Woodland,F8683,,-121.77850,CA,False,False,38.68317,America/Los_Angeles,164510,2021-05-13T20:05:00Z,2023-07-31T17:55:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:10:00Z,14.37,2023-08-01T00:10:00Z,1011.69,2023-08-01T00:10:00Z,35.56,,,2023-08-01T00:10:00Z,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6188,ACTIVE,65,656,FW9876 Lorena,F9876,,-117.22150,CA,False,False,33.33883,America/Los_Angeles,164538,2021-05-15T05:24:00Z,2023-07-31T23:35:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:05:00Z,20.35,2023-08-01T00:05:00Z,1011.65,2023-08-01T00:05:00Z,24.44,,,2023-08-01T00:05:00Z,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6189,ACTIVE,229,616,Philo-Hopland,160PG,,-123.15702,CA,False,False,39.10786,America/Los_Angeles,164548,2021-05-15T06:14:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,10.98,,,2023-08-01T00:10:00Z,33.17,,,2023-08-01T00:10:00Z,25.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6190,ACTIVE,229,1457,East Hill Road,159PG,,-123.30291,CA,False,False,39.39504,America/Los_Angeles,164549,2021-05-15T06:14:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,8.38,,,2023-08-01T00:10:00Z,28.61,,,2023-08-01T00:10:00Z,28.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6191,ACTIVE,229,594,Dennis Drive,127PG,,-121.39172,CA,False,False,39.31397,America/Los_Angeles,164551,2021-05-15T21:14:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,3.44,,,2023-08-01T00:10:00Z,34.56,,,2023-08-01T00:10:00Z,14.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6192,ACTIVE,229,1492,Hidden Ranch Road,PG920,,-121.08861,CA,False,False,39.02408,America/Los_Angeles,164552,2021-05-16T21:15:00Z,2023-07-31T17:50:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,,ft,ft,2023-08-01T00:10:00Z,7.45,,,2023-08-01T00:10:00Z,32.89,,,2023-08-01T00:10:00Z,20.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
